RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-03-01;BIJH39;BRBIJHBDR006;BIJH;2;67,925;1;135,85
2021-03-01;BIJR39;BRBIJRBDR005;BIJR;4;72,67;1;290,68
2021-03-01;BIOM3;BRBIOMACNOR2;BIOM;25583;15,0932259;1;386130
2021-03-01;BIVB39;BRBIVBBDR004;BIVB;232474;52,592282;1;12226338,18
2021-03-01;BIYW39;BRBIYWBDR004;BIYW;2625;13,94;1;36592,5
2021-03-01;BKBR3;BRBKBRACNOR4;BKBR;3800587;9,8981968;1;37618958,33
2021-03-01;BKNG34;BRBKNGBDR006;BKNG;15;72,81;1;1092,15
2021-03-01;BMEB4;BRBMEBACNPR5;BMEB;1050;17,8108;1;18701,34
2021-03-01;BMGB4;BRBMGBACNPR0;BMGB;2801022;5,1844658;1;14521802,91
2021-03-01;BMOB3;BRBMOBACNOR7;BMOB;608430;23,9143923;1;14550233,74
2021-03-01;BNBR3;BRBNBRACNOR8;BNBR;20;74,04;1;1480,8
2021-03-01;BNDA39;BRBNDABDR004;BNDA;2998;56,62;1;169746,76
2021-03-01;BOAC34;BRBOACBDR004;BOAC;12522;48,7091207;1;609935,61
2021-03-01;BOAS3;BRBOASACNOR6;BOAS;1243622;10,3908513;1;12922291,28
2021-03-01;BOBR4;BRBOBRACNPR3;BOBR;71439;2,1854603;1;156127,1
2021-03-01;BONY34;BRBONYBDR001;BONY;223;237,64;1;52993,72
2021-03-01;BOVA11;BRBOVACTF003;BOVA;71621309;112,7139876;1;8072723339,64
2021-03-01;BOVB11;BRBOVBCTF001;BOVB;1243110;117,7162541;1;146334252,64
2021-03-01;BOVV11;BRBOVVCTF009;BOVV;28647996;117,5024155;1;3366208730,42
2021-03-01;BPAC11;BRBPACUNT006;BPAC;3670111;104,5714984;1;383789006,83
2021-03-01;BPAC3;BRBPACACNOR7;BPAC;1;45,22;1;45,22
2021-03-01;BPAC5;BRBPACACNPA0;BPAC;17;31,0341176;1;527,58
2021-03-01;BPAN4;BRBPANACNPR1;BPAN;8262536;12,2046903;1;100841693,69
2021-03-01;BRAP3;BRBRAPACNOR5;BRAP;24802;55,6162861;1;1379395,13
2021-03-01;BRAP4;BRBRAPACNPR2;BRAP;7870801;65,1473794;1;512762059,61
2021-03-01;BRAX11;BRBRAXCTF002;BRAX;412;98,7680097;1;40692,42
2021-03-01;BRCO11;BRBRCOCTF007;BRCO;303;112,3010561;1;34027,22
2021-03-01;BRCR11;BRBRCRCTF000;BRCR;4785;88,2769717;1;422405,31
2021-03-01;BRDT3;BRBRDTACNOR1;BRDT;30310761;21,7181898;1;658294861,53
2021-03-01;BRFS3;BRBRFSACNOR8;BRFS;38919893;22,4291269;1;872939221,93
2021-03-01;BRIV3;BRBRIVACNOR6;BRIV;2;12,06;1;24,12
2021-03-01;BRKM3;BRBRKMACNOR1;BRKM;2229;29,1150291;1;64897,4
