RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-02-19;BBOV11;BRBBOVCTF001;BBOV;107750;60,6498185;1;6535017,95
2021-02-19;BBPO11;BRBBPOCTF003;BBPO;633;114,4603949;1;72453,43
2021-02-19;BBRK3;BRBBRKACNOR4;BBRK;774405;2,1003657;1;1626533,71
2021-02-19;BBSD11;BRBBSDCTF000;BBSD;550;94,6063636;1;52033,5
2021-02-19;BBSE3;BRBBSEACNOR5;BBSE;43901680;28,5035644;1;1251354363,37
2021-02-19;BCFF11;BRBCFFCTF000;BCFF;34893;91,3921101;1;3188944,9
2021-02-19;BCHI39;BRBCHIBDR001;BCHI;25;61,08;1;1527
2021-02-19;BCSA34;BRBCSABDR005;BCSA;4500;16,378;1;73701
2021-02-19;BEEF3;BRBEEFACNOR6;BEEF;14403555;9,6546431;1;139061184,09
2021-02-19;BEES3;BRBEESACNOR9;BEES;3767;5,1799973;1;19513,05
2021-02-19;BEGU39;BRBEGUBDR004;BEGU;1;48,29;1;48,29
2021-02-19;BERK34;BRBERKBDR002;BERK;110;62,8950909;1;6918,46
2021-02-19;BEWG39;BRBEWGBDR000;BEWG;1;59,14;1;59,14
2021-02-19;BEWT39;BRBEWTBDR003;BEWT;3;52,8133333;1;158,44
2021-02-19;BGIP4;BRBGIPACNPR8;BGIP;200;24,69;1;4938
2021-02-19;BIAU39;BRBIAUBDR008;BIAU;1;46,71;1;46,71
2021-02-19;BIDI11;BRBIDICDAXX3;BIDI;1618804;137,4386895;1;222486300,46
2021-02-19;BIDI3;BRBIDIACNOR3;BIDI;79770;48,2350318;1;3847708,49
2021-02-19;BIDI4;BRBIDIACNPR0;BIDI;2205934;46,4313119;1;102424409,67
2021-02-19;BIEF39;BRBIEFBDR001;BIEF;3;46,93;1;140,79
2021-02-19;BIJH39;BRBIJHBDR006;BIJH;2;67,925;1;135,85
2021-02-19;BIOM3;BRBIOMACNOR2;BIOM;25583;15,4719086;1;395817,84
2021-02-19;BIVB39;BRBIVBBDR004;BIVB;231560;52,5911831;1;12178014,36
2021-02-19;BKBR3;BRBKBRACNOR4;BKBR;3287401;10,0997876;1;33202052,16
2021-02-19;BMEB4;BRBMEBACNPR5;BMEB;69;17,68;1;1219,92
2021-02-19;BMGB4;BRBMGBACNPR0;BMGB;2538251;5,5964422;1;14205175,11
2021-02-19;BMOB3;BRBMOBACNOR7;BMOB;594799;21,8344438;1;12987105,36
2021-02-19;BNBR3;BRBNBRACNOR8;BNBR;20;74,04;1;1480,8
2021-02-19;BOAS3;BRBOASACNOR6;BOAS;1222965;11,2732031;1;13786732,9
2021-02-19;BOBR4;BRBOBRACNPR3;BOBR;64631;2,2516292;1;145525,05
2021-02-19;BONY34;BRBONYBDR001;BONY;7;223,82;1;1566,74
2021-02-19;BOVA11;BRBOVACTF003;BOVA;70806114;114,3751893;1;8098462699,39
2021-02-19;BOVB11;BRBOVBCTF001;BOVB;1181580;119,7040453;1;141439905,96
2021-02-19;BOVV11;BRBOVVCTF009;BOVV;27708068;118,9692909;1;3296409202,89
2021-02-19;BPAC11;BRBPACUNT006;BPAC;3988714;101,1818683;1;403585535,01
2021-02-19;BPAC3;BRBPACACNOR7;BPAC;200;47,96;1;9592
2021-02-19;BPAC5;BRBPACACNPA0;BPAC;17;30,6829411;1;521,61
2021-02-19;BPAN4;BRBPANACNPR1;BPAN;8132273;10,964917;1;89169698,97
2021-02-19;BRAP3;BRBRAPACNOR5;BRAP;21358;55,6289498;1;1188123,11
2021-02-19;BRAP4;BRBRAPACNPR2;BRAP;9034511;66,9828609;1;605157394,05
2021-02-19;BRAX11;BRBRAXCTF002;BRAX;421;98,8645605;1;41621,98
2021-02-19;BRCO11;BRBRCOCTF007;BRCO;336;113,5871428;1;38165,28
2021-02-19;BRCR11;BRBRCRCTF000;BRCR;26768;90,5704322;1;2424389,33
2021-02-19;BRDT3;BRBRDTACNOR1;BRDT;21589596;22,1886446;1;479043873,28
2021-02-19;BRFS3;BRBRFSACNOR8;BRFS;43627517;21,5702255;1;941055380,95
2021-02-19;BRIV3;BRBRIVACNOR6;BRIV;2;12,06;1;24,12
2021-02-19;BRKM3;BRBRKMACNOR1;BRKM;2992;28,6975935;1;85863,2
2021-02-19;BRKM5;BRBRKMACNPA4;BRKM;16322981;27,8826913;1;455128641,94
2021-02-19;BRML3;BRBRMLACNOR9;BRML;63585718;9,4794743;1;602759182,34
2021-02-19;BRPR3;BRBRPRACNOR9;BRPR;17692226;9,1285116;1;161503690,73
2021-02-19;BRSR3;BRBRSRACNOR3;BRSR;116;14,7225862;1;1707,82
2021-02-19;BRSR6;BRBRSRACNPB4;BRSR;7478064;13,5048431;1;100990081,46
2021-02-19;BSEV3;BRBSEVACNOR3;BSEV;17816;7,6362415;1;136047,28
2021-02-19;BTLG11;BRBTLGCTF000;BTLG;1782;113,1586644;1;201648,74
2021-02-19;BTOW3;BRBTOWACNOR8;BTOW;7803273;84,3661141;1;658331820,94
2021-02-19;C1BS34;BRC1BSBDR001;C1BS;100;329,2;1;32920
2021-02-19;C1CL34;BRC1CLBDR004;C1CL;176086;111,876134;1;19699820,94
2021-02-19;CAMB3;BRCAMBACNOR4;CAMB;48000;5,547125;1;266262
2021-02-19;CAML3;BRCAMLACNOR3;CAML;6570496;11,2271502;1;73767945,5
2021-02-19;CARD3;BRCARDACNOR9;CARD;263091;16,1290866;1;4243417,54
2021-02-19;CASH3;BRCASHACNOR8;CASH;434490;29,5070404;1;12820514
2021-02-19;CATP34;BRCATPBDR003;CATP;36;65,670625;1;2364,1425
2021-02-19;CCPR3;BRCCPRACNOR9;CCPR;172456;12,3409233;1;2128266,27
2021-02-19;CCRO3;BRCCROACNOR2;CCRO;41517777;12,6889555;1;526817227,61
2021-02-19;CEAB3;BRCEABACNOR1;CEAB;8260618;12,2283318;1;101013577,9
2021-02-19;CESP3;BRCESPACNOR3;CESP;14918;29,1732578;1;435206,66
2021-02-19;CESP6;BRCESPACNPB4;CESP;3033854;29,7506258;1;90259055,15
2021-02-19;CGAS5;BRCGASACNPA3;CGAS;1831;177,6309229;1;325242,22
2021-02-19;CGRA4;BRCGRAACNPR9;CGRA;8700;40,4704597;1;352093
2021-02-19;CHVX34;BRCHVXBDR008;CHVX;3748;49,0227267;1;183737,18
2021-02-19;CIEL3;BRCIELACNOR3;CIEL;97945491;3,9371943;1;385630436,19
2021-02-19;CLSC4;BRCLSCACNPR3;CLSC;103;52,2029126;1;5376,9
2021-02-19;CMIG3;BRCMIGACNOR6;CMIG;3393836;16,355087;1;55506483,209968
2021-02-19;CMIG4;BRCMIGACNPR3;CMIG;38971671;13,7860347;1;537264812,16
2021-02-19;CMIN3;BRCMINACNOR2;CMIN;469676;9,17;1;4306928,92
2021-02-19;CNTO3;BRCNTOACNOR5;CNTO;4945885;25,1792597;1;124533722,87
2021-02-19;COCE5;BRCOCEACNPA3;COCE;17550;56,113886;1;984798,7
2021-02-19;COGN3;BRCOGNACNOR2;COGN;135356972;4,4807199;1;606496678,52
2021-02-19;COPH34;BRCOPHBDR009;COPH;8;64,11;1;512,88
2021-02-19;COWC34;BRCOWCBDR006;COWC;18212;48,0902767;1;875820,12
2021-02-19;CPFE3;BRCPFEACNOR0;CPFE;6905212;31,7941309;1;219545214,32
2021-02-19;CPLE3;BRCPLEACNOR8;CPLE;132195;62,7276297;1;8292279,01
2021-02-19;CPLE6;BRCPLEACNPB9;CPLE;8659239;66,5262694;1;576066867,05
2021-02-19;CPTS11;BRCPTSCTF004;CPTS;2301;100,2271968;1;230622,78
2021-02-19;CRFB3;BRCRFBACNOR2;CRFB;12985900;19,6790751;1;255550501,69
2021-02-19;CRIV3;BRCRIVACNOR4;CRIV;12;6,86;1;82,32
2021-02-19;CRIV4;BRCRIVACNPR1;CRIV;200;6,31;1;1262
2021-02-19;CRPG5;BRCRPGACNPA3;CRPG;13079;41,2511522;1;539523,82
2021-02-19;CRPG6;BRCRPGACNPB1;CRPG;100;46,19;1;4619
2021-02-19;CSAN3;BRCSANACNOR6;CSAN;13594509;82,0751321;1;1115771122,4
2021-02-19;CSCO34;BRCSCOBDR004;CSCO;260;45,1392307;1;11736,2
2021-02-19;CSED3;BRCSEDACNOR9;CSED;11475214;13,9999921;1;160652906,12
2021-02-19;CSMG3;BRCSMGACNOR5;CSMG;6315257;15,8943773;1;100377077,81614
2021-02-19;CSNA3;BRCSNAACNOR6;CSNA;25814744;33,0399791;1;852918603,62
2021-02-19;CSRN6;BRCSRNACNPB1;CSRN;2;16,17;1;32,34
2021-02-19;CTNM4;BRCTNMACNPR6;CTNM;4500;5,7262222;1;25768
2021-02-19;CTSA4;BRCTSAACNPR0;CTSA;71;1,91;1;135,61
2021-02-19;CURY3;BRCURYACNOR3;CURY;533906;10,775003;1;5752838,79
2021-02-19;CVBI11;BRCVBICTF001;CVBI;1157;107,3501123;1;124204,08
2021-02-19;CVCB3;BRCVCBACNOR1;CVCB;11270510;19,1210279;1;215503736,9
2021-02-19;CYRE3;BRCYREACNOR7;CYRE;21720893;27,7202787;1;602109208,29
2021-02-19;D1LR34;BRD1LRBDR001;D1LR;1;187,61;1;187,61
2021-02-19;D1OC34;BRD1OCBDR007;D1OC;16200;69,0960493;1;1119356
2021-02-19;DASA3;BRDASAACNOR1;DASA;100;172,39;1;17239
2021-02-19;DDNB34;BRDDNBBDR008;DDNB;10;380,7;1;3807
2021-02-19;DIRR3;BRDIRRACNOR0;DIRR;3766740;13,9014287;1;52363067,79
2021-02-19;DISB34;BRDISBBDR006;DISB;3731;63,6357921;1;237425,140614
2021-02-19;DIVO11;BRDIVOCTF002;DIVO;345;66,3156521;1;22878,9
2021-02-19;DMMO3;BRDMMOACNOR0;DMMO;2582292;1,0135019;1;2617158,07
2021-02-19;DMVF3;BRDMVFACNOR9;DMVF;40562;11,7265339;1;475651,67
2021-02-19;DOHL4;BRDOHLACNPR9;DOHL;1784;5,2119282;1;9298,08
2021-02-19;DTEX3;BRDTEXACNOR3;DTEX;12676786;20,1836889;1;255864305,29
2021-02-19;EBAY34;BREBAYBDR009;EBAY;1;168,56;1;168,56
2021-02-19;ECOO11;BRECOOCTF008;ECOO;4;116,18;1;464,72
2021-02-19;ECOR3;BRECORACNOR8;ECOR;11110734;12,6227791;1;140248341,97
2021-02-19;EGIE3;BREGIEACNOR9;EGIE;12208816;44,2363396;1;540073331,63
2021-02-19;ELET3;BRELETACNOR6;ELET;27639452;29,9943905;1;829028516,92
2021-02-19;ELET6;BRELETACNPB7;ELET;10229822;32,7881355;1;335416790,86
2021-02-19;ELMD3;BRELMDACNOR3;ELMD;81721;17,4085333;1;1422642,75
2021-02-19;EMAE4;BREMAEACNPR1;EMAE;36;62,79;1;2260,44
2021-02-19;EMBR3;BREMBRACNOR4;EMBR;25367303;9,7013124;1;246096132,64
2021-02-19;ENAT3;BRENATACNOR0;ENAT;1871814;11,8168087;1;22118868
2021-02-19;ENBR3;BRENBRACNOR2;ENBR;26386285;19,4960501;1;514428334,32
2021-02-19;ENEV3;BRENEVACNOR8;ENEV;9006155;69,1850067;1;623090894,16
2021-02-19;ENGI11;BRENGICDAM16;ENGI;4826956;49,0278383;1;236655218,69
2021-02-19;ENGI3;BRENGIACNOR0;ENGI;7000;16,6735714;1;116715
2021-02-19;ENGI4;BRENGIACNPR7;ENGI;700;7,6;1;5320
2021-02-19;ENJU3;BRENJUACNOR9;ENJU;672835;17,1783005;1;11558161,86
2021-02-19;EQPA3;BREQPAACNOR1;EQPA;59;3,42;1;201,78
2021-02-19;EQTL3;BREQTLACNOR0;EQTL;7292413;22,6133046;1;164905556,59
2021-02-19;ESPA3;BRESPAACNOR7;ESPA;1516658;21,4442154;1;32523540,95
2021-02-19;ETER3;BRETERACNOR3;ETER;3116479;12,9720573;1;40427144,3
2021-02-19;EUCA3;BREUCAACNOR1;EUCA;108;21,9574074;1;2371,4
2021-02-19;EUCA4;BREUCAACNPR8;EUCA;35208;7,4907498;1;263734,32
2021-02-19;EURP11;BREURPCTF018;EURP;2294;10,3600435;1;23765,94
2021-02-19;EVEN3;BREVENACNOR8;EVEN;11160855;11,5799744;1;129242415,25
2021-02-19;EZTC3;BREZTCACNOR0;EZTC;10480512;37,890218;1;397108885,13
2021-02-19;FBOK34;BRFBOKBDR006;FBOK;71143;52,0442881;1;3702586,79
2021-02-19;FESA3;BRFESAACNOR8;FESA;23;37,25;1;856,75
2021-02-19;FESA4;BRFESAACNPR5;FESA;193970;22,2539074;1;4316590,42
2021-02-19;FHER3;BRFHERACNOR5;FHER;309688;3,9695065;1;1229308,53
2021-02-19;FIND11;BRFINDCTF007;FIND;21254;111,5094212;1;2370021,24
2021-02-19;FLRY3;BRFLRYACNOR5;FLRY;14139027;27,6324616;1;390696121,96
2021-02-19;FRAS3;BRFRASACNOR0;FRAS;95614;10,2424959;1;979326,01
2021-02-19;FRIO3;BRFRIOACNOR2;FRIO;81;87,2512345;1;7067,35
2021-02-19;GEOO34;BRGEOOBDR000;GEOO;192148;61,5448764;1;11825724,92
2021-02-19;GFSA3;BRGFSAACNOR3;GFSA;12681725;4,7011278;1;59618410,28
2021-02-19;GGBR3;BRGGBRACNOR1;GGBR;252058;21,0186424;1;5297916,98
2021-02-19;GGBR4;BRGGBRACNPR8;GGBR;64019124;24,5153181;1;1569449194,09
2021-02-19;GGRC11;BRGGRCCTF002;GGRC;22517;142,9716947;1;3219293,65
2021-02-19;GMAT3;BRGMATACNOR7;GMAT;13404558;8,4179256;1;112838572,42
2021-02-19;GNDI3;BRGNDIACNOR2;GNDI;7612494;93,7026421;1;713310801,46
2021-02-19;GOAU3;BRGOAUACNOR1;GOAU;90050;10,3448139;1;931550,5
2021-02-19;GOAU4;BRGOAUACNPR8;GOAU;14055496;11,050169;1;155315606,21
2021-02-19;GOGL34;BRGOGLBDR001;GOGL;27455;74,6039209;1;2048250,65
2021-02-19;GOLD11;BRGOLDCTF015;GOLD;85;10,6024705;1;901,21
2021-02-19;GOLL4;BRGOLLACNPR4;GOLL;7766781;23,9967992;1;186377884,22
2021-02-19;GOVE11;BRGOVECTF004;GOVE;1308;54,4568425;1;71229,55
2021-02-19;GPAR3;BRGPARACNOR4;GPAR;4;110,75;1;443
2021-02-19;GPCP3;BRGPCPACNOR4;GPCP;6266;23,2714538;1;145818,93
2021-02-19;GPIV33;BRGPIVBDR003;GPIV;5491;3,8207448;1;20979,71
2021-02-19;GRND3;BRGRNDACNOR3;GRND;8164252;7,9372697;1;64801870,42
2021-02-19;GSHP3;BRGSHPACNOR7;GSHP;2437;61,7199466;1;150411,51
2021-02-19;GTWR11;BRGTWRCTF003;GTWR;381;108,1676115;1;41211,86
2021-02-19;GUAR3;BRGUARACNOR4;GUAR;5980461;14,717612;1;88018104,88
2021-02-19;HABT11;BRHABTCTF001;HABT;16;123,00625;1;1968,1
2021-02-19;HAGA4;BRHAGAACNPR4;HAGA;10233;1,9457441;1;19910,8
2021-02-19;HAPV3;BRHAPVACNOR4;HAPV;47507103;17,3503315;1;824263985,936627
2021-02-19;HBOR3;BRHBORACNOR3;HBOR;2101086;10,0948323;1;21210110,9
2021-02-19;HBSA3;BRHBSAACNOR0;HBSA;335888;6,743088;1;2264922,35
2021-02-19;HCTR11;BRHCTRCTF003;HCTR;8196;152,2949206;1;1248209,17
2021-02-19;HETA4;BRHETAACNPR9;HETA;7;10,12;1;70,84
2021-02-19;HFOF11;BRHFOFCTF002;HFOF;297;102,9332323;1;30571,17
2021-02-19;HGBS11;BRHGBSCTF000;HGBS;217;216,4750691;1;46975,09
2021-02-19;HGCR11;BRHGCRCTF000;HGCR;400;104,453225;1;41781,29
2021-02-19;HGLG11;BRHGLGCTF004;HGLG;734;179,11391;1;131469,61
2021-02-19;HGRE11;BRHGRECTF006;HGRE;600;149,5074;1;89704,44
2021-02-19;HGRU11;BRHGRUCTF002;HGRU;275;129,5786545;1;35634,13
2021-02-19;HGTX3;BRHGTXACNOR9;HGTX;10238346;17,0740646;1;174810181,79
2021-02-19;HOME34;BRHOMEBDR002;HOME;104;54,0823076;1;5624,56
2021-02-19;HOOT4;BRHOOTACNPR9;HOOT;11;2,65;1;29,15
2021-02-19;HSML11;BRHSMLCTF007;HSML;2308;96,4927729;1;222705,32
2021-02-19;HYPE3;BRHYPEACNOR0;HYPE;10611547;33,4889955;1;355370050,34
2021-02-19;I1RP34;BRI1RPBDR007;I1RP;1;403,44;1;403,44
2021-02-19;IGBR3;BRIGBRACNOR7;IGBR;3768;15,5771762;1;58694,8
2021-02-19;IGTA3;BRIGTAACNOR5;IGTA;8670373;34,959255;1;303109781,23
2021-02-19;INEP3;BRINEPACNOR1;INEP;6992;30,5458495;1;213576,58
2021-02-19;INEP4;BRINEPACNPR8;INEP;3500;25,9477142;1;90817
2021-02-19;INTB3;BRINTBACNOR9;INTB;196376;19,29628;1;3789326,3
2021-02-19;INTU34;BRINTUBDR003;INTU;500;527,5;1;263750
2021-02-19;IRBR3;BRIRBRACNOR4;IRBR;104235661;6,9931119;1;728931649,6
2021-02-19;IRDM11;BRIRDMCTF004;IRDM;11082;141,8689288;1;1572191,47
2021-02-19;ISUS11;BRISUSCTF003;ISUS;613;39,6201468;1;24287,15
2021-02-19;ITLC34;BRITLCBDR005;ITLC;325;42,6507692;1;13861,5
2021-02-19;ITSA3;BRITSAACNOR0;ITSA;663415;11,7121057;1;7769986,63
2021-02-19;ITSA4;BRITSAACNPR7;ITSA;46878700;11,0095415;1;516112997,41
2021-02-19;ITUB3;BRITUBACNOR4;ITUB;1573474;26,4440304;1;41608994,39
2021-02-19;ITUB4;BRITUBACNPR1;ITUB;99818135;29,4003001;1;2934683129,4
2021-02-19;IVVB11;BRIVVBCTF001;IVVB;861888;223,6043546;1;192721910
2021-02-19;JALL3;BRJALLACNOR0;JALL;57138;8,7576204;1;500392,92
2021-02-19;JBDU3;BRJBDUACNOR6;JBDU;3710;2,4000188;1;8904,07
2021-02-19;JBDU4;BRJBDUACNPR3;JBDU;20;1,32;1;26,4
2021-02-19;JBSS3;BRJBSSACNOR8;JBSS;28223307;25,0668668;1;707469878,89
2021-02-19;JFEN3;BRJFENACNOR0;JFEN;2503;4,33;1;10837,99
2021-02-19;JHSF3;BRJHSFACNOR2;JHSF;22388655;7,3710267;1;165027375,8
2021-02-19;JNJB34;BRJNJBBDR002;JNJB;14436;60,0228955;1;866490,52
2021-02-19;JPSA3;BRJPSAACNOR6;JPSA;295007;24,6262409;1;7264913,46
2021-02-19;JSLG3;BRJSLGACNOR2;JSLG;34307;9,5788454;1;328621,45
2021-02-19;JSRE11;BRJSRECTF007;JSRE;15;100,05;1;1500,75
2021-02-19;KEPL3;BRKEPLACNOR1;KEPL;105918;39,5090245;1;4184716,86
2021-02-19;KHCB34;BRKHCBBDR007;KHCB;1;49,46;1;49,46
2021-02-19;KLBN11;BRKLBNCDAM18;KLBN;19343046;27,8199111;1;538121821,74
2021-02-19;KLBN3;BRKLBNACNOR2;KLBN;88283;6,0576291;1;534785,67
2021-02-19;KLBN4;BRKLBNACNPR9;KLBN;1106183;5,4853147;1;6067761,95
2021-02-19;KNCR11;BRKNCRCTF000;KNCR;51496;88,5757456;1;4561296,6
2021-02-19;KNIP11;BRKNIPCTF001;KNIP;1152;113,8284809;1;131130,41
2021-02-19;KNRI11;BRKNRICTF007;KNRI;2968;158,7074191;1;471043,62
2021-02-19;LAME3;BRLAMEACNOR9;LAME;1700645;19,0484701;1;32394685,53
2021-02-19;LAME4;BRLAMEACNPR6;LAME;50028987;24,3869926;1;1220056540,6
2021-02-19;LAVV3;BRLAVVACNOR4;LAVV;506689;8,2168496;1;4163387,31
2021-02-19;LCAM3;BRLCAMACNOR3;LCAM;5853212;27,1465491;1;158894507,33
2021-02-19;LEVE3;BRLEVEACNOR2;LEVE;3105650;19,3937147;1;60230090,18
2021-02-19;LIGT3;BRLIGTACNOR2;LIGT;6059669;21,3290069;1;129246722,03
2021-02-19;LINX3;BRLINXACNOR0;LINX;1319617;37,9040427;1;50018819,13
2021-02-19;LJQQ3;BRLJQQACNOR5;LJQQ;3925032;18,0866999;1;70990875,91
2021-02-19;LLIS3;BRLLISACNOR4;LLIS;220392;4,609013;1;1015789,6
2021-02-19;LOGG3;BRLOGGACNOR7;LOGG;1857903;33,2149221;1;61710103,43
2021-02-19;LOGN3;BRLOGNACNOR3;LOGN;1918722;15,1236199;1;29018022,33
2021-02-19;LOWC34;BRLOWCBDR007;LOWC;2;483;1;966
2021-02-19;LPSB3;BRLPSBACNOR0;LPSB;627536;4,6492464;1;2917569,49
2021-02-19;LREN3;BRLRENACNOR1;LREN;19937924;41,6250513;1;829917110,6
2021-02-19;LUPA3;BRLUPAACNOR8;LUPA;513306;2,32059;1;1191172,82
2021-02-19;LVBI11;BRLVBICTF002;LVBI;198;117,8399494;1;23332,31
2021-02-19;LWSA3;BRLWSAACNOR8;LWSA;6297566;28,2464022;1;177883582,59
2021-02-19;MALL11;BRMALLCTF007;MALL;1577;104,4194229;1;164669,43
2021-02-19;MATB11;BRMATBCTF001;MATB;668;53,9671706;1;36050,07
2021-02-19;MBLY3;BRMBLYACNOR5;MBLY;521032;24,2248862;1;12621940,91
2021-02-19;MCCI11;BRMCCICTF008;MCCI;20;103,0095;1;2060,19
2021-02-19;MDIA3;BRMDIAACNOR7;MDIA;4813558;31,616998;1;152190253,95
2021-02-19;MDNE3;BRMDNEACNOR9;MDNE;115549;10,1128005;1;1168523,99
2021-02-19;MEAL3;BRMEALACNOR9;MEAL;5552640;3,6361176;1;20190052,52
2021-02-19;MELI34;BRMELIBDR006;MELI;630678;84,0839427;1;53029892,86
2021-02-19;MELK3;BRMELKACNOR8;MELK;24275;6,5185079;1;158236,78
2021-02-19;METB34;BRMETBBDR004;METB;15;301,56;1;4523,4
2021-02-19;MGFF11;BRMGFFCTF008;MGFF;581;87,3479173;1;50749,14
2021-02-19;MGLU3;BRMGLUACNOR2;MGLU;93135072;25,1875324;1;2345842652,83
2021-02-19;MILS3;BRMILSACNOR2;MILS;2876369;6,187202;1;17796676,17
2021-02-19;MMMC34;BRMMMCBDR000;MMMC;206;245,98;1;50671,88
2021-02-19;MMXM3;BRMMXMACNOR2;MMXM;4790;17,7340501;1;84946,1
2021-02-19;MOAR3;BRMOARACNOR5;MOAR;3;239,98;1;719,94
2021-02-19;MOSC34;BRMOSCBDR003;MOSC;6400;73,5385937;1;470647
2021-02-19;MOSI3;BRMOSIACNOR6;MOSI;211065;34,0577298;1;7188394,76
2021-02-19;MOVI3;BRMOVIACNOR0;MOVI;6065206;19,4674583;1;118074145,2
2021-02-19;MRFG3;BRMRFGACNOR0;MRFG;29561756;14,0078654;1;414097099,12
2021-02-19;MRVE3;BRMRVEACNOR2;MRVE;33634925;19,5290366;1;656857683,29
2021-02-19;MSBR34;BRMSBRBDR008;MSBR;1915;74,1061879;1;141913,35
2021-02-19;MSCD34;BRMSCDBDR006;MSCD;1300;59,0685153;1;76789,07
2021-02-19;MSFT34;BRMSFTBDR005;MSFT;146362;54,5687461;1;7986790,82
2021-02-19;MTRE3;BRMTREACNOR6;MTRE;2336831;14,9651534;1;34971034,53
2021-02-19;MTSA4;BRMTSAACNPR9;MTSA;100;30,75;1;3075
2021-02-19;MULT3;BRMULTACNOR5;MULT;30464328;21,4154224;1;652406452,85
2021-02-19;MXRF11;BRMXRFCTF008;MXRF;233057;10,5787762;1;2465457,85
2021-02-19;MYPK3;BRMYPKACNOR7;MYPK;9459775;14,4717074;1;136899096,3
2021-02-19;NEOE3;BRNEOEACNOR3;NEOE;2041442;18,0520142;1;36852139,99
