RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-02-26;BBDC3;BRBBDCACNOR1;BBDC;13181352;21,8705691;1;288283670,92
2021-02-26;BBDC4;BRBBDCACNPR8;BBDC;306207758;25,0237381;1;7662462768,54
2021-02-26;BBOV11;BRBBOVCTF001;BBOV;99619;59,6939197;1;5946648,59
2021-02-26;BBPO11;BRBBPOCTF003;BBPO;957;113,9632915;1;109062,87
2021-02-26;BBRK3;BRBBRKACNOR4;BBRK;770220;2,0838526;1;1605024,95
2021-02-26;BBSD11;BRBBSDCTF000;BBSD;60;90,2383333;1;5414,3
2021-02-26;BBSE3;BRBBSEACNOR5;BBSE;48114041;27,8244639;1;1338747398,52
2021-02-26;BCFF11;BRBCFFCTF000;BCFF;43859;91,2919881;1;4003975,31
2021-02-26;BCSA34;BRBCSABDR005;BCSA;4500;16,378;1;73701
2021-02-26;BEEF3;BRBEEFACNOR6;BEEF;13087090;9,5332522;1;124762529,59
2021-02-26;BEES3;BRBEESACNOR9;BEES;2178;5,1741735;1;11269,35
2021-02-26;BEFA39;BRBEFABDR008;BEFA;9;51,89;1;467,01
2021-02-26;BERK34;BRBERKBDR002;BERK;7839;66,9566296;1;524873,02
2021-02-26;BEWG39;BRBEWGBDR000;BEWG;1;59,14;1;59,14
2021-02-26;BEWT39;BRBEWTBDR003;BEWT;3;52,8133333;1;158,44
2021-02-26;BIAU39;BRBIAUBDR008;BIAU;1;46,57;1;46,57
2021-02-26;BIDI11;BRBIDICDAXX3;BIDI;2782972;150,2482013;1;418136537,53
2021-02-26;BIDI3;BRBIDIACNOR3;BIDI;174367;51,9071559;1;9050895,06
2021-02-26;BIDI4;BRBIDIACNPR0;BIDI;2067645;48,3498288;1;99970281,86
2021-02-26;BIDU34;BRBIDUBDR002;BIDU;4;1718,04;1;6872,16
2021-02-26;BIEF39;BRBIEFBDR001;BIEF;4;49,38;1;197,52
2021-02-26;BIEM39;BRBIEMBDR007;BIEM;1790;60,82;1;108867,8
2021-02-26;BIJH39;BRBIJHBDR006;BIJH;2;67,925;1;135,85
2021-02-26;BIJR39;BRBIJRBDR005;BIJR;4;72,67;1;290,68
2021-02-26;BIOM3;BRBIOMACNOR2;BIOM;25583;15,0932259;1;386130
2021-02-26;BIVB39;BRBIVBBDR004;BIVB;232496;52,5923196;1;12227503,96
2021-02-26;BKBR3;BRBKBRACNOR4;BKBR;3279742;10,0476884;1;32953825,79
2021-02-26;BKNG34;BRBKNGBDR006;BKNG;31;72,918387;1;2260,47
2021-02-26;BMEB4;BRBMEBACNPR5;BMEB;1050;17,8108;1;18701,34
2021-02-26;BMGB4;BRBMGBACNPR0;BMGB;2653604;5,2159743;1;13841130,51
2021-02-26;BMOB3;BRBMOBACNOR7;BMOB;614040;23,7757833;1;14599282,03
2021-02-26;BNBR3;BRBNBRACNOR8;BNBR;20;74,04;1;1480,8
2021-02-26;BOAC34;BRBOACBDR004;BOAC;149;48,6361073;1;7246,78
2021-02-26;BOAS3;BRBOASACNOR6;BOAS;1221522;10,3870116;1;12687963,28
2021-02-26;BOBR4;BRBOBRACNPR3;BOBR;73305;2,1999507;1;161267,39
2021-02-26;BOVA11;BRBOVACTF003;BOVA;70549512;113,3133942;1;7994204668,64
2021-02-26;BOVB11;BRBOVBCTF001;BOVB;1214261;117,9050875;1;143167549,57
2021-02-26;BOVV11;BRBOVVCTF009;BOVV;28885177;117,5030847;1;3394097399,97
2021-02-26;BPAC11;BRBPACUNT006;BPAC;3701786;104,7231317;1;387662623,02
2021-02-26;BPAC3;BRBPACACNOR7;BPAC;1;45,22;1;45,22
2021-02-26;BPAC5;BRBPACACNPA0;BPAC;17;31,0341176;1;527,58
2021-02-26;BPAN4;BRBPANACNPR1;BPAN;8922119;12,1166899;1;108106549,86
2021-02-26;BRAP3;BRBRAPACNOR5;BRAP;24802;55,6159636;1;1379387,13
2021-02-26;BRAP4;BRBRAPACNPR2;BRAP;7765488;65,2368449;1;506595936,64
2021-02-26;BRAX11;BRBRAXCTF002;BRAX;412;98,7680097;1;40692,42
2021-02-26;BRCO11;BRBRCOCTF007;BRCO;303;112,3010561;1;34027,22
2021-02-26;BRCR11;BRBRCRCTF000;BRCR;11174;88,5159522;1;989077,25
2021-02-26;BRDT3;BRBRDTACNOR1;BRDT;29602400;21,7854473;1;644901526,48
2021-02-26;BRFS3;BRBRFSACNOR8;BRFS;41224988;22,3184756;1;920078892,06
2021-02-26;BRIV3;BRBRIVACNOR6;BRIV;2;12,06;1;24,12
2021-02-26;BRKM3;BRBRKMACNOR1;BRKM;1329;28,2042136;1;37483,4
2021-02-26;BRKM5;BRBRKMACNPA4;BRKM;15872346;28,9349966;1;459266278,43
2021-02-26;BRML3;BRBRMLACNOR9;BRML;63217153;9,3665565;1;592127036,96
2021-02-26;BRPR3;BRBRPRACNOR9;BRPR;17549620;9,0116529;1;158151085,05
2021-02-26;BRSR3;BRBRSRACNOR3;BRSR;1116;14,4962544;1;16177,82
2021-02-26;BRSR6;BRBRSRACNPB4;BRSR;8167262;13,3480945;1;109017385,51
2021-02-26;BSEV3;BRBSEVACNOR3;BSEV;20695;6,9564749;1;143964,25
2021-02-26;BTLG11;BRBTLGCTF000;BTLG;1081;113,7959944;1;123013,47
2021-02-26;BTOW3;BRBTOWACNOR8;BTOW;9348903;85,723438;1;801420106,86
2021-02-26;C1BS34;BRC1BSBDR001;C1BS;100;329,2;1;32920
2021-02-26;C1CL34;BRC1CLBDR004;C1CL;179731;112,5852938;1;20235067,44
2021-02-26;C1HI34;BRC1HIBDR009;C1HI;2;49,53;1;99,06
2021-02-26;C1SU34;BRC1SUBDR001;C1SU;1;37,95;1;37,95
2021-02-26;CAMB3;BRCAMBACNOR4;CAMB;35500;5,5387605;1;196626
2021-02-26;CAML3;BRCAMLACNOR3;CAML;6282612;11,0351181;1;69329365,58
2021-02-26;CARD3;BRCARDACNOR9;CARD;224279;16,0303798;1;3595277,56
2021-02-26;CASH3;BRCASHACNOR8;CASH;342526;28,3572993;1;9713112,32
2021-02-26;CATP34;BRCATPBDR003;CATP;36;70,88;1;2551,68
2021-02-26;CCPR3;BRCCPRACNOR9;CCPR;200811;12,1112516;1;2432072,56
2021-02-26;CCRO3;BRCCROACNOR2;CCRO;47561176;12,2211759;1;581253498,57
2021-02-26;CEAB3;BRCEABACNOR1;CEAB;9063980;11,974201;1;108533919,07
2021-02-26;CEGR3;BRCEGRACNOR4;CEGR;100;60;1;6000
2021-02-26;CESP3;BRCESPACNOR3;CESP;12786;29,2993383;1;374621,34
2021-02-26;CESP6;BRCESPACNPB4;CESP;2552319;29,6136138;1;75583389,23
2021-02-26;CGAS5;BRCGASACNPA3;CGAS;1630;178,5919018;1;291104,8
2021-02-26;CGRA4;BRCGRAACNPR9;CGRA;8688;34,6702359;1;301215,01
2021-02-26;CHCM34;BRCHCMBDR001;CHCM;88;54,98;1;4838,24
2021-02-26;CIEL3;BRCIELACNOR3;CIEL;73322750;3,8723803;1;283933575,11
2021-02-26;CLSC4;BRCLSCACNPR3;CLSC;100;52,17;1;5217
2021-02-26;CMCS34;BRCMCSBDR008;CMCS;43;57,2486046;1;2461,69
2021-02-26;CMIG3;BRCMIGACNOR6;CMIG;4284495;15,628714;1;66961147,379968
2021-02-26;CMIG4;BRCMIGACNPR3;CMIG;41450004;13,2878025;1;550779470,59
2021-02-26;CMIN3;BRCMINACNOR2;CMIN;1017172;9,1757609;1;9333327,14
2021-02-26;CNTO3;BRCNTOACNOR5;CNTO;6301608;24,3378336;1;153367487,02
2021-02-26;COCA34;BRCOCABDR002;COCA;12;45,9833333;1;551,8
2021-02-26;COCE3;BRCOCEACNOR0;COCE;10;51,24;1;512,4
2021-02-26;COCE5;BRCOCEACNPA3;COCE;18287;55,7237928;1;1019021
2021-02-26;COGN3;BRCOGNACNOR2;COGN;144867646;4,292948;1;621909272,69
2021-02-26;COWC34;BRCOWCBDR006;COWC;18423;48,0768219;1;885719,29
2021-02-26;CPFE3;BRCPFEACNOR0;CPFE;7239833;31,4294718;1;227544127,22
2021-02-26;CPLE3;BRCPLEACNOR8;CPLE;122620;62,1667933;1;7622892,2
2021-02-26;CPLE6;BRCPLEACNPB9;CPLE;8798869;64,6718742;1;569039349,2
2021-02-26;CPTS11;BRCPTSCTF004;CPTS;1778;99,9553543;1;177720,62
2021-02-26;CRFB3;BRCRFBACNOR2;CRFB;14534317;19,8851634;1;289017269,39
2021-02-26;CRIV3;BRCRIVACNOR4;CRIV;12;6,86;1;82,32
2021-02-26;CRIV4;BRCRIVACNPR1;CRIV;100;6,4;1;640
2021-02-26;CRPG5;BRCRPGACNPA3;CRPG;12979;42,2583242;1;548470,79
2021-02-26;CSAN3;BRCSANACNOR6;CSAN;13101092;83,1416376;1;1089246243,4
2021-02-26;CSCO34;BRCSCOBDR004;CSCO;260;45,1392307;1;11736,2
2021-02-26;CSED3;BRCSEDACNOR9;CSED;11725214;13,9850672;1;163977906,12
2021-02-26;CSMG3;BRCSMGACNOR5;CSMG;7280824;15,6662831;1;114063450,5896
2021-02-26;CSNA3;BRCSNAACNOR6;CSNA;26088075;34,1917918;1;891998030,16
2021-02-26;CSRN6;BRCSRNACNPB1;CSRN;2;15,8;1;31,6
2021-02-26;CTGP34;BRCTGPBDR000;CTGP;14;61,9;1;866,6
2021-02-26;CTNM4;BRCTNMACNPR6;CTNM;6700;5,6701492;1;37990
2021-02-26;CTSA3;BRCTSAACNOR3;CTSA;5332;2,9098705;1;15515,43
2021-02-26;CTSA4;BRCTSAACNPR0;CTSA;71;1,91;1;135,61
2021-02-26;CURY3;BRCURYACNOR3;CURY;562319;10,3428925;1;5816004,99
2021-02-26;CVBI11;BRCVBICTF001;CVBI;7588;109,69738;1;832383,72
2021-02-26;CVCB3;BRCVCBACNOR1;CVCB;9881194;18,7603871;1;185375024,51
2021-02-26;CYRE3;BRCYREACNOR7;CYRE;23253178;27,048836;1;628971398,25
2021-02-26;D1OC34;BRD1OCBDR007;D1OC;57462;64,213405;1;3689830,68
2021-02-26;DDNB34;BRDDNBBDR008;DDNB;10;372,35;1;3723,5
2021-02-26;DIRR3;BRDIRRACNOR0;DIRR;3280266;13,8548981;1;45447751,27
2021-02-26;DISB34;BRDISBBDR006;DISB;20129;71,4785817;1;1438792,371314
2021-02-26;DIVO11;BRDIVOCTF002;DIVO;807;64,6917596;1;52206,25
2021-02-26;DMMO3;BRDMMOACNOR0;DMMO;2823020;0,9738479;1;2749192,11
2021-02-26;DMVF3;BRDMVFACNOR9;DMVF;32256;11,1667956;1;360196,16
2021-02-26;DOHL4;BRDOHLACNPR9;DOHL;131;5,14;1;673,34
2021-02-26;DTEX3;BRDTEXACNOR3;DTEX;11282922;19,9581041;1;225185731,99
2021-02-26;E1TR34;BRE1TRBDR003;E1TR;1;242;1;242
2021-02-26;EAIN34;BREAINBDR007;EAIN;20;377,34;1;7546,8
2021-02-26;EALT3;BREALTACNOR4;EALT;320;19,14;1;6124,8
2021-02-26;EALT4;BREALTACNPR1;EALT;4;4,77;1;19,08
2021-02-26;ECOO11;BRECOOCTF008;ECOO;4;116,18;1;464,72
2021-02-26;ECOR3;BRECORACNOR8;ECOR;11078377;12,2092842;1;135259054,22
2021-02-26;EGIE3;BREGIEACNOR9;EGIE;13073061;43,8022807;1;572629888,21
2021-02-26;ELET3;BRELETACNOR6;ELET;27719722;30,3898331;1;842397726,61
2021-02-26;ELET6;BRELETACNPB7;ELET;6763031;31,9950886;1;216383776,13
2021-02-26;ELMD3;BRELMDACNOR3;ELMD;224423;17,1244907;1;3843129,58
2021-02-26;EMAE4;BREMAEACNPR1;EMAE;436;56,4803669;1;24625,44
2021-02-26;EMBR3;BREMBRACNOR4;EMBR;24239217;10,745954;1;260473513,03
2021-02-26;ENAT3;BRENATACNOR0;ENAT;2139963;12,7851581;1;27359765,47
2021-02-26;ENBR3;BRENBRACNOR2;ENBR;27438961;19,2476962;1;528136787,59
2021-02-26;ENEV3;BRENEVACNOR8;ENEV;8576419;69,3746082;1;594985708,46
2021-02-26;ENGI11;BRENGICDAM16;ENGI;4550716;48,5604715;1;220984915,07
2021-02-26;ENGI3;BRENGIACNOR0;ENGI;8800;17,554659;1;154481
2021-02-26;ENGI4;BRENGIACNPR7;ENGI;13935;7,09;1;98799,15
2021-02-26;ENJU3;BRENJUACNOR9;ENJU;1189892;16,7079507;1;19880656,89
2021-02-26;EQIX34;BREQIXBDR002;EQIX;33;45,9;1;1514,7
2021-02-26;EQTL3;BREQTLACNOR0;EQTL;9194156;22,2531138;1;204598600,56
2021-02-26;ESPA3;BRESPAACNOR7;ESPA;1536986;21,4138038;1;32912716,71
2021-02-26;ETER3;BRETERACNOR3;ETER;2691607;12,8819526;1;34673154,03
2021-02-26;EUCA4;BREUCAACNPR8;EUCA;33458;7,4741861;1;250071,32
2021-02-26;EURP11;BREURPCTF018;EURP;94289;10,2331559;1;964874,04
2021-02-26;EVEN3;BREVENACNOR8;EVEN;11427180;11,2770804;1;128865228,72
2021-02-26;EXXO34;BREXXOBDR006;EXXO;50;70,31;1;3515,5
2021-02-26;EZTC3;BREZTCACNOR0;EZTC;9828616;36,454187;1;358294205,65
2021-02-26;F1AN34;BRF1ANBDR001;F1AN;4;201,54;1;806,16
2021-02-26;F1NI34;BRF1NIBDR004;F1NI;1;48,02;1;48,02
2021-02-26;FBOK34;BRFBOKBDR006;FBOK;65037;52,1977311;1;3394783,84
2021-02-26;FDXB34;BRFDXBBDR002;FDXB;4;1413;1;5652
2021-02-26;FESA3;BRFESAACNOR8;FESA;48;36,2395833;1;1739,5
2021-02-26;FESA4;BRFESAACNPR5;FESA;183751;23,250614;1;4272323,58
2021-02-26;FHER3;BRFHERACNOR5;FHER;170490;4,3561256;1;742675,87
2021-02-26;FIND11;BRFINDCTF007;FIND;21863;111,3215679;1;2433823,44
2021-02-26;FLRY3;BRFLRYACNOR5;FLRY;14512339;27,5203648;1;399384864,14
2021-02-26;FRAS3;BRFRASACNOR0;FRAS;63944;11,6902095;1;747518,76
2021-02-26;FRIO3;BRFRIOACNOR2;FRIO;81;81,9501234;1;6637,96
2021-02-26;GEOO34;BRGEOOBDR000;GEOO;192148;62,0779501;1;11928153,96
2021-02-26;GEPA3;BRGEPAACNOR2;GEPA;400;39,02;1;15608
2021-02-26;GFSA3;BRGFSAACNOR3;GFSA;9966503;4,8574091;1;48411383,32
2021-02-26;GGBR3;BRGGBRACNOR1;GGBR;226587;20,859371;1;4726462,3
2021-02-26;GGBR4;BRGGBRACNPR8;GGBR;65884946;24,8401878;1;1636594437,58
2021-02-26;GGRC11;BRGGRCCTF002;GGRC;22851;142,8878189;1;3265129,55
2021-02-26;GMAT3;BRGMATACNOR7;GMAT;14972472;8,3905078;1;125626644,49
2021-02-26;GMCO34;BRGMCOBDR008;GMCO;165;70,3381818;1;11605,8
2021-02-26;GNDI3;BRGNDIACNOR2;GNDI;7222878;92,7717473;1;670079012,75
2021-02-26;GOAU3;BRGOAUACNOR1;GOAU;96940;10,0650988;1;975710,68
2021-02-26;GOAU4;BRGOAUACNPR8;GOAU;16198077;11,2868966;1;182826020,5
2021-02-26;GOGL34;BRGOGLBDR001;GOGL;61947;74,6096325;1;4621842,91
2021-02-26;GOLD11;BRGOLDCTF015;GOLD;158;10,6055063;1;1675,67
2021-02-26;GOLL4;BRGOLLACNPR4;GOLL;7323286;23,4280062;1;171569990,52
2021-02-26;GOVE11;BRGOVECTF004;GOVE;1091;51,0761686;1;55724,1
2021-02-26;GPAR3;BRGPARACNOR4;GPAR;4;110,75;1;443
2021-02-26;GPCP3;BRGPCPACNOR4;GPCP;6995;21,9396211;1;153467,65
2021-02-26;GPIV33;BRGPIVBDR003;GPIV;4262;3,8230971;1;16294,04
2021-02-26;GRND3;BRGRNDACNOR3;GRND;8058438;7,7820762;1;62711378,89
2021-02-26;GSGI34;BRGSGIBDR008;GSGI;5;173,08;1;865,4
2021-02-26;GSHP3;BRGSHPACNOR7;GSHP;2437;61,2735371;1;149323,61
2021-02-26;GTWR11;BRGTWRCTF003;GTWR;372;108,1573924;1;40234,55
2021-02-26;GUAR3;BRGUARACNOR4;GUAR;6672240;14,3804814;1;95950023,51
2021-02-26;HABT11;BRHABTCTF001;HABT;14;122,95;1;1721,3
2021-02-26;HAGA4;BRHAGAACNPR4;HAGA;9265;1,8909843;1;17519,97
2021-02-26;HAPV3;BRHAPVACNOR4;HAPV;46027516;17,1488923;1;789320915,94
2021-02-26;HBOR3;BRHBORACNOR3;HBOR;2233143;9,7557464;1;21785976,88
2021-02-26;HBRE3;BRHBREACNOR4;HBRE;60000;17,29;1;1037400
2021-02-26;HBSA3;BRHBSAACNOR0;HBSA;458333;6,6909056;1;3066662,84
2021-02-26;HCTR11;BRHCTRCTF003;HCTR;6196;153,1723934;1;949056,15
2021-02-26;HETA4;BRHETAACNPR9;HETA;7;10,12;1;70,84
2021-02-26;HFOF11;BRHFOFCTF002;HFOF;579;102,9288428;1;59595,8
2021-02-26;HGBS11;BRHGBSCTF000;HGBS;1933;214,1947542;1;414038,46
2021-02-26;HGCR11;BRHGCRCTF000;HGCR;780;104,8467179;1;81780,44
2021-02-26;HGLG11;BRHGLGCTF004;HGLG;952;178,7310504;1;170151,96
2021-02-26;HGRE11;BRHGRECTF006;HGRE;1595;148,8211724;1;237369,77
2021-02-26;HGRU11;BRHGRUCTF002;HGRU;895;129,0374748;1;115488,54
2021-02-26;HGTX3;BRHGTXACNOR9;HGTX;12030193;16,7864637;1;201944398,18
2021-02-26;HOME34;BRHOMEBDR002;HOME;267;51,4022097;1;13724,39
2021-02-26;HOOT4;BRHOOTACNPR9;HOOT;11;2,58;1;28,38
2021-02-26;HSML11;BRHSMLCTF007;HSML;8721;94,1194862;1;820816,04
2021-02-26;HYPE3;BRHYPEACNOR0;HYPE;10682603;33,7789109;1;360846695,41
2021-02-26;I1RP34;BRI1RPBDR007;I1RP;1;403,44;1;403,44
2021-02-26;IGBR3;BRIGBRACNOR7;IGBR;7364;16,2731287;1;119835,32
2021-02-26;IGTA3;BRIGTAACNOR5;IGTA;9596661;34,3883659;1;330013490,69
2021-02-26;INEP3;BRINEPACNOR1;INEP;90;30,51;1;2745,9
2021-02-26;INEP4;BRINEPACNPR8;INEP;3200;25,40875;1;81308
2021-02-26;INTB3;BRINTBACNOR9;INTB;198071;19,2648243;1;3815803,03
2021-02-26;INTU34;BRINTUBDR003;INTU;500;527,5;1;263750
2021-02-26;IRBR3;BRIRBRACNOR4;IRBR;98089240;6,7830919;1;665348333,41
2021-02-26;IRDM11;BRIRDMCTF004;IRDM;14541;146,6941922;1;2133080,25
2021-02-26;ISUS11;BRISUSCTF003;ISUS;606;40,7150825;1;24673,34
2021-02-26;ITLC34;BRITLCBDR005;ITLC;325;42,6507692;1;13861,5
2021-02-26;ITSA3;BRITSAACNOR0;ITSA;712386;11,5646242;1;8238476,4
2021-02-26;ITSA4;BRITSAACNPR7;ITSA;54066193;10,5122821;1;568359073,82
2021-02-26;ITUB3;BRITUBACNOR4;ITUB;1627143;25,7848849;1;41955695,04
2021-02-26;ITUB4;BRITUBACNPR1;ITUB;124954839;27,5847177;1;3446843971,11
2021-02-26;IVVB11;BRIVVBCTF001;IVVB;1057420;226,1161853;1;239099776,7
2021-02-26;JALL3;BRJALLACNOR0;JALL;53406;8,6977191;1;464510,39
2021-02-26;JBDU3;BRJBDUACNOR6;JBDU;4053;2,3963508;1;9712,41
2021-02-26;JBDU4;BRJBDUACNPR3;JBDU;20;1,32;1;26,4
2021-02-26;JBSS3;BRJBSSACNOR8;JBSS;25453669;25,6406503;1;652648627,36
2021-02-26;JDCO34;BRJDCOBDR001;JDCO;3;528,59;1;1585,77
2021-02-26;JFEN3;BRJFENACNOR0;JFEN;2503;4,33;1;10837,99
2021-02-26;JHSF3;BRJHSFACNOR2;JHSF;21694671;7,1811109;1;155791839,17
2021-02-26;JNJB34;BRJNJBBDR002;JNJB;2081;59,3607784;1;123529,78
2021-02-26;JPMC34;BRJPMCBDR009;JPMC;1041;82,6334005;1;86021,37
2021-02-26;JPSA3;BRJPSAACNOR6;JPSA;290377;24,5021688;1;7114866,28
2021-02-26;JSLG3;BRJSLGACNOR2;JSLG;83829;9,5233041;1;798329,06
2021-02-26;JSRE11;BRJSRECTF007;JSRE;97;97,9147422;1;9497,73
2021-02-26;KEPL3;BRKEPLACNOR1;KEPL;92769;40,2801245;1;3736746,87
2021-02-26;KHCB34;BRKHCBBDR007;KHCB;2;50,835;1;101,67
2021-02-26;KLBN11;BRKLBNCDAM18;KLBN;15589485;29,1741942;1;454810663,79
2021-02-26;KLBN3;BRKLBNACNOR2;KLBN;78242;6,1586453;1;481864,73
2021-02-26;KLBN4;BRKLBNACNPR9;KLBN;1383283;5,7220785;1;7915253,94
2021-02-26;KNCR11;BRKNCRCTF000;KNCR;61930;88,4793948;1;5479528,92
2021-02-26;KNIP11;BRKNIPCTF001;KNIP;542;114,9785977;1;62318,4
2021-02-26;KNRI11;BRKNRICTF007;KNRI;2819;158,60547;1;447108,82
2021-02-26;LAME3;BRLAMEACNOR9;LAME;3535494;22,62945;1;80006284,8
2021-02-26;LAME4;BRLAMEACNPR6;LAME;54172870;25,6953542;1;1391991084,73
2021-02-26;LAVV3;BRLAVVACNOR4;LAVV;718857;7,7590904;1;5577676,47
2021-02-26;LCAM3;BRLCAMACNOR3;LCAM;6605753;26,7253952;1;176541359,85
2021-02-26;LEVE3;BRLEVEACNOR2;LEVE;3167587;18,9469565;1;60016133,19
2021-02-26;LIGT3;BRLIGTACNOR2;LIGT;4781728;20,8809632;1;99847086,75
2021-02-26;LINX3;BRLINXACNOR0;LINX;1001157;37,9781753;1;38022116,1
2021-02-26;LJQQ3;BRLJQQACNOR5;LJQQ;3979418;18,2987023;1;72818185,32
2021-02-26;LLIS3;BRLLISACNOR4;LLIS;234199;4,504517;1;1054953,4
2021-02-26;LOGG3;BRLOGGACNOR7;LOGG;1628429;32,9326378;1;53628462,53
2021-02-26;LOGN3;BRLOGNACNOR3;LOGN;1939167;15,1036345;1;29288469,77
2021-02-26;LOWC34;BRLOWCBDR007;LOWC;1;440;1;440
2021-02-26;LPSB3;BRLPSBACNOR0;LPSB;649676;4,5768799;1;2973489,07
2021-02-26;LREN3;BRLRENACNOR1;LREN;17646618;40,0995204;1;707620919,38
2021-02-26;LUPA3;BRLUPAACNOR8;LUPA;561579;2,2815539;1;1281272,78
2021-02-26;LVBI11;BRLVBICTF002;LVBI;110;117,6596363;1;12942,56
2021-02-26;LWSA3;BRLWSAACNOR8;LWSA;4951694;30,6369486;1;151704794,6325
2021-02-26;M1RN34;BRM1RNBDR006;M1RN;100;89;1;8900
2021-02-26;M1SC34;BRM1SCBDR007;M1SC;2;571,21;1;1142,42
2021-02-26;MACY34;BRMACYBDR000;MACY;5;81,11;1;405,55
2021-02-26;MALL11;BRMALLCTF007;MALL;5029;102,2157208;1;514042,86
2021-02-26;MATB11;BRMATBCTF001;MATB;668;56,3354041;1;37632,05
2021-02-26;MBLY3;BRMBLYACNOR5;MBLY;486300;24,5135019;1;11920916
2021-02-26;MCCI11;BRMCCICTF008;MCCI;330;104,272303;1;34409,86
2021-02-26;MCDC34;BRMCDCBDR000;MCDC;207;58,2163768;1;12050,79
2021-02-26;MDIA3;BRMDIAACNOR7;MDIA;5130579;30,877105;1;158417426,86
2021-02-26;MDNE3;BRMDNEACNOR9;MDNE;104078;10,0418236;1;1045132,92
2021-02-26;MDTC34;BRMDTCBDR004;MDTC;1;325,59;1;325,59
2021-02-26;MEAL3;BRMEALACNOR9;MEAL;5879619;3,5841377;1;21073364,26
2021-02-26;MELI34;BRMELIBDR006;MELI;848844;82,271971;1;69836068,96
