RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-02-22;AZEV3;BRAZEVACNOR0;AZEV;4581;7,0014232;1;32073,52
2021-02-22;AZEV4;BRAZEVACNPR7;AZEV;1226;3,9615252;1;4856,83
2021-02-22;AZUL4;BRAZULACNPR4;AZUL;15718060;41,0700703;1;645541829,68
2021-02-22;B1IL34;BRB1ILBDR002;B1IL;4275;157,5400444;1;673483,69
2021-02-22;B1PP34;BRB1PPBDR008;B1PP;7800;31,14;1;242892
2021-02-22;B1TI34;BRB1TIBDR005;B1TI;2;39,45;1;78,9
2021-02-22;B3SA3;BRB3SAACNOR6;B3SA;26978677;59,8293019;1;1614115413,56
2021-02-22;BAAX39;BRBAAXBDR009;BAAX;4471;54,71;1;244608,41
2021-02-22;BABA34;BRBABABDR005;BABA;104429;50,4531899;1;5268776,17
2021-02-22;BACW39;BRBACWBDR007;BACW;18;51,87;1;933,66
2021-02-22;BAHI3;BRBAHIACNOR1;BAHI;100;85,63;1;8563
2021-02-22;BAZA3;BRBAZAACNOR0;BAZA;13;39,62;1;515,06
2021-02-22;BBAS3;BRBBASACNOR3;BBAS;30094219;34,4456402;1;1036614642,58
2021-02-22;BBDC3;BRBBDCACNOR1;BBDC;13394734;22,7746383;1;305060222,85
2021-02-22;BBDC4;BRBBDCACNPR8;BBDC;308249952;25,4536908;1;7846098991,28
2021-02-22;BBOV11;BRBBOVCTF001;BBOV;107706;60,6495406;1;6532319,43
2021-02-22;BBPO11;BRBBPOCTF003;BBPO;828;114,140012;1;94507,93
2021-02-22;BBRK3;BRBBRKACNOR4;BBRK;755205;2,0993964;1;1585474,71
2021-02-22;BBSD11;BRBBSDCTF000;BBSD;550;94,6063636;1;52033,5
2021-02-22;BBSE3;BRBBSEACNOR5;BBSE;44615014;28,4145095;1;1267713741,82
2021-02-22;BCFF11;BRBCFFCTF000;BCFF;35002;91,3962802;1;3199052,6
2021-02-22;BCHI39;BRBCHIBDR001;BCHI;25;61,08;1;1527
2021-02-22;BCSA34;BRBCSABDR005;BCSA;4500;16,378;1;73701
2021-02-22;BEEF3;BRBEEFACNOR6;BEEF;14754392;9,6317493;1;142110606,13
2021-02-22;BEES3;BRBEESACNOR9;BEES;3767;5,1799973;1;19513,05
2021-02-22;BEGU39;BRBEGUBDR004;BEGU;1;48,29;1;48,29
2021-02-22;BERK34;BRBERKBDR002;BERK;100;62,7234;1;6272,34
2021-02-22;BEWG39;BRBEWGBDR000;BEWG;1;59,14;1;59,14
2021-02-22;BEWT39;BRBEWTBDR003;BEWT;3;52,8133333;1;158,44
2021-02-22;BGIP4;BRBGIPACNPR8;BGIP;200;24,69;1;4938
2021-02-22;BIDI11;BRBIDICDAXX3;BIDI;1763269;139,2331883;1;245505564,85
2021-02-22;BIDI3;BRBIDIACNOR3;BIDI;96170;49,0310958;1;4715320,49
2021-02-22;BIDI4;BRBIDIACNPR0;BIDI;2195353;46,7443207;1;102620284,81
2021-02-22;BIDU34;BRBIDUBDR002;BIDU;4;1718,04;1;6872,16
2021-02-22;BIEF39;BRBIEFBDR001;BIEF;3;46,93;1;140,79
2021-02-22;BIJH39;BRBIJHBDR006;BIJH;2;67,925;1;135,85
2021-02-22;BIOM3;BRBIOMACNOR2;BIOM;25583;15,4719086;1;395817,84
2021-02-22;BIVB39;BRBIVBBDR004;BIVB;231562;52,5911861;1;12178120,24
2021-02-22;BKBR3;BRBKBRACNOR4;BKBR;3167590;10,0762646;1;31917475,13
2021-02-22;BMEB4;BRBMEBACNPR5;BMEB;1050;17,8108;1;18701,34
2021-02-22;BMGB4;BRBMGBACNPR0;BMGB;2628358;5,3270325;1;14001348,74
2021-02-22;BMOB3;BRBMOBACNOR7;BMOB;580658;21,880368;1;12705010,78
2021-02-22;BNBR3;BRBNBRACNOR8;BNBR;20;74,04;1;1480,8
2021-02-22;BOAC34;BRBOACBDR004;BOAC;91;46,58;1;4238,78
2021-02-22;BOAS3;BRBOASACNOR6;BOAS;1232882;11,2400758;1;13857687,2
2021-02-22;BOBR4;BRBOBRACNPR3;BOBR;64731;2,2515958;1;145748,05
2021-02-22;BONY34;BRBONYBDR001;BONY;7;223,82;1;1566,74
2021-02-22;BOVA11;BRBOVACTF003;BOVA;72313442;114,3278383;1;8267439508,29
2021-02-22;BOVB11;BRBOVBCTF001;BOVB;1212392;119,3391266;1;144685802,44
2021-02-22;BOVV11;BRBOVVCTF009;BOVV;27718753;118,9674992;1;3297630726,92
2021-02-22;BPAC11;BRBPACUNT006;BPAC;3634789;100,7234264;1;366108402,37
2021-02-22;BPAC5;BRBPACACNPA0;BPAC;17;30,6829411;1;521,61
2021-02-22;BPAN4;BRBPANACNPR1;BPAN;8109706;11,0406153;1;89536144,88
2021-02-22;BRAP3;BRBRAPACNOR5;BRAP;21752;55,6411047;1;1210305,31
2021-02-22;BRAP4;BRBRAPACNPR2;BRAP;8810706;66,7612884;1;588214084,47
2021-02-22;BRAX11;BRBRAXCTF002;BRAX;421;98,8645605;1;41621,98
2021-02-22;BRCO11;BRBRCOCTF007;BRCO;293;113,573174;1;33276,94
2021-02-22;BRCR11;BRBRCRCTF000;BRCR;25959;90,5070353;1;2349472,13
2021-02-22;BRDT3;BRBRDTACNOR1;BRDT;22392519;22,2169695;1;497493912,81
2021-02-22;BRFS3;BRBRFSACNOR8;BRFS;42495656;21,5846176;1;917252484,55
2021-02-22;BRIV3;BRBRIVACNOR6;BRIV;2;12,06;1;24,12
2021-02-22;BRKM3;BRBRKMACNOR1;BRKM;2129;28,4445279;1;60558,4
2021-02-22;BRKM5;BRBRKMACNPA4;BRKM;16305499;28,0368536;1;457154889,9
2021-02-22;BRML3;BRBRMLACNOR9;BRML;65513012;9,4710287;1;620475619,45
2021-02-22;BRPR3;BRBRPRACNOR9;BRPR;17271314;9,1168557;1;157460078,23
2021-02-22;BRSR3;BRBRSRACNOR3;BRSR;1116;14,4962544;1;16177,82
2021-02-22;BRSR6;BRBRSRACNPB4;BRSR;7511250;13,4490242;1;101018983,46
2021-02-22;BSEV3;BRBSEVACNOR3;BSEV;19016;7,5446613;1;143469,28
2021-02-22;BTLG11;BRBTLGCTF000;BTLG;864;112,6446875;1;97325,01
2021-02-22;BTOW3;BRBTOWACNOR8;BTOW;9303276;84,8596729;1;789472958,54
2021-02-22;C1BS34;BRC1BSBDR001;C1BS;100;329,2;1;32920
2021-02-22;C1CL34;BRC1CLBDR004;C1CL;176931;112,0017613;1;19816583,64
2021-02-22;C1HI34;BRC1HIBDR009;C1HI;2;49,53;1;99,06
2021-02-22;C1SU34;BRC1SUBDR001;C1SU;1;37,95;1;37,95
2021-02-22;CAMB3;BRCAMBACNOR4;CAMB;47700;5,5392452;1;264222
2021-02-22;CAML3;BRCAMLACNOR3;CAML;6395064;11,209287;1;71684107,99
2021-02-22;CARD3;BRCARDACNOR9;CARD;263337;16,1289006;1;4247336,32
2021-02-22;CASH3;BRCASHACNOR8;CASH;379386;28,8166693;1;10932640,9
2021-02-22;CATP34;BRCATPBDR003;CATP;72;68,2753125;1;4915,8225
2021-02-22;CCPR3;BRCCPRACNOR9;CCPR;182761;12,2746217;1;2243322,14
2021-02-22;CCRO3;BRCCROACNOR2;CCRO;42430332;12,6716541;1;537662493,14
2021-02-22;CEAB3;BRCEABACNOR1;CEAB;8705142;12,1808858;1;106036340,84
2021-02-22;CESP3;BRCESPACNOR3;CESP;13277;29,2560247;1;388432,24
2021-02-22;CESP6;BRCESPACNPB4;CESP;3013743;29,7509891;1;89661835,39
2021-02-22;CGAS5;BRCGASACNPA3;CGAS;1830;177,6408743;1;325082,8
2021-02-22;CGRA4;BRCGRAACNPR9;CGRA;8900;40,1219101;1;357085
2021-02-22;CHVX34;BRCHVXBDR008;CHVX;3748;49,0227267;1;183737,18
2021-02-22;CIEL3;BRCIELACNOR3;CIEL;77604293;3,8838888;1;301406448,23
2021-02-22;CLSC4;BRCLSCACNPR3;CLSC;100;52,17;1;5217
2021-02-22;CMIG3;BRCMIGACNOR6;CMIG;3303185;16,3420933;1;53980957,739968
2021-02-22;CMIG4;BRCMIGACNPR3;CMIG;40916791;13,7010696;1;560603804,21
2021-02-22;CMIN3;BRCMINACNOR2;CMIN;842575;9,1655742;1;7722683,76
2021-02-22;CNTO3;BRCNTOACNOR5;CNTO;5048483;25,0806206;1;126619087,19
2021-02-22;COCA34;BRCOCABDR002;COCA;2;45,45;1;90,9
2021-02-22;COCE3;BRCOCEACNOR0;COCE;95;51,24;1;4867,8
2021-02-22;COCE5;BRCOCEACNPA3;COCE;17550;56,113886;1;984798,7
2021-02-22;COGN3;BRCOGNACNOR2;COGN;127863353;4,4575697;1;569959810,92
2021-02-22;COWC34;BRCOWCBDR006;COWC;18262;48,0904128;1;878227,12
2021-02-22;CPFE3;BRCPFEACNOR0;CPFE;7367352;31,8701584;1;234798675,31
2021-02-22;CPLE3;BRCPLEACNOR8;CPLE;131295;62,6949291;1;8231530,72
2021-02-22;CPLE6;BRCPLEACNPB9;CPLE;9004074;66,320768;1;597157103,62
2021-02-22;CPTS11;BRCPTSCTF004;CPTS;2415;100,1956149;1;241972,41
2021-02-22;CRFB3;BRCRFBACNOR2;CRFB;13209311;19,6996516;1;260218824,9
2021-02-22;CRIV3;BRCRIVACNOR4;CRIV;12;6,86;1;82,32
2021-02-22;CRIV4;BRCRIVACNPR1;CRIV;300;6,34;1;1902
2021-02-22;CRPG5;BRCRPGACNPA3;CRPG;13079;41,2511522;1;539523,82
2021-02-22;CSAN3;BRCSANACNOR6;CSAN;13492535;82,210648;1;1109230046,51
2021-02-22;CSCO34;BRCSCOBDR004;CSCO;260;45,1392307;1;11736,2
2021-02-22;CSED3;BRCSEDACNOR9;CSED;11475214;13,9999921;1;160652906,12
2021-02-22;CSMG3;BRCSMGACNOR5;CSMG;6302872;15,775421;1;99430459,60814
2021-02-22;CSNA3;BRCSNAACNOR6;CSNA;25650806;32,9709808;1;845732234,19
2021-02-22;CSRN6;BRCSRNACNPB1;CSRN;2;15,8;1;31,6
2021-02-22;CTNM4;BRCTNMACNPR6;CTNM;5800;5,6777586;1;32931
2021-02-22;CTSA3;BRCTSAACNOR3;CTSA;624;3,21;1;2003,04
2021-02-22;CTSA4;BRCTSAACNPR0;CTSA;671;2,1603725;1;1449,61
2021-02-22;CURY3;BRCURYACNOR3;CURY;564883;10,7423024;1;6068144,06
2021-02-22;CVBI11;BRCVBICTF001;CVBI;1157;107,3501123;1;124204,08
2021-02-22;CVCB3;BRCVCBACNOR1;CVCB;10897633;19,1047963;1;208197058,74
2021-02-22;CYRE3;BRCYREACNOR7;CYRE;21064395;27,7164451;1;583830149,05
2021-02-22;D1LR34;BRD1LRBDR001;D1LR;2;187,415;1;374,83
2021-02-22;D1OC34;BRD1OCBDR007;D1OC;19700;69,5586802;1;1370306
2021-02-22;DDNB34;BRDDNBBDR008;DDNB;10;380,7;1;3807
2021-02-22;DIRR3;BRDIRRACNOR0;DIRR;3677027;13,9081776;1;51140744,91
2021-02-22;DISB34;BRDISBBDR006;DISB;2389;61,8854251;1;147844,280614
2021-02-22;DIVO11;BRDIVOCTF002;DIVO;337;66,3132047;1;22347,55
2021-02-22;DMMO3;BRDMMOACNOR0;DMMO;2580076;1,0112701;1;2609153,97
2021-02-22;DMVF3;BRDMVFACNOR9;DMVF;40562;11,7242411;1;475558,67
2021-02-22;DOHL3;BRDOHLACNOR2;DOHL;7;30,51;1;213,57
2021-02-22;DOHL4;BRDOHLACNPR9;DOHL;970;5,2051546;1;5049
2021-02-22;DTEX3;BRDTEXACNOR3;DTEX;12587905;20,158129;1;253748613,24
2021-02-22;EBAY34;BREBAYBDR009;EBAY;1;168,56;1;168,56
2021-02-22;ECOO11;BRECOOCTF008;ECOO;4;116,18;1;464,72
2021-02-22;ECOR3;BRECORACNOR8;ECOR;11010443;12,6107255;1;138849674,49
2021-02-22;EGIE3;BREGIEACNOR9;EGIE;12592004;44,2866617;1;557657821,94
2021-02-22;ELET3;BRELETACNOR6;ELET;28642560;29,8558042;1;855146663,52
2021-02-22;ELET6;BRELETACNPB7;ELET;9869719;32,4398009;1;320171719,98
2021-02-22;ELMD3;BRELMDACNOR3;ELMD;195582;17,3056992;1;3384683,28
2021-02-22;EMAE4;BREMAEACNPR1;EMAE;36;62,79;1;2260,44
2021-02-22;EMBR3;BREMBRACNOR4;EMBR;25012569;9,8165296;1;245536625,04
2021-02-22;ENAT3;BRENATACNOR0;ENAT;1982000;12,3817143;1;24540557,87
2021-02-22;ENBR3;BRENBRACNOR2;ENBR;26694550;19,4668912;1;519659902,19
2021-02-22;ENEV3;BRENEVACNOR8;ENEV;8665468;69,1694117;1;599385324,27
2021-02-22;ENGI11;BRENGICDAM16;ENGI;4967528;49,0051805;1;243434606,64
2021-02-22;ENGI3;BRENGIACNOR0;ENGI;7000;16,6735714;1;116715
2021-02-22;ENGI4;BRENGIACNPR7;ENGI;700;7,6;1;5320
2021-02-22;ENJU3;BRENJUACNOR9;ENJU;853435;16,9004421;1;14423428,86
2021-02-22;EQPA3;BREQPAACNOR1;EQPA;39;3,42;1;133,38
2021-02-22;EQTL3;BREQTLACNOR0;EQTL;7827838;22,6369053;1;177198028,18
2021-02-22;ESPA3;BRESPAACNOR7;ESPA;1523848;21,4321786;1;32659382,55
2021-02-22;ETER3;BRETERACNOR3;ETER;3296071;12,8916646;1;42491841,87
2021-02-22;EUCA3;BREUCAACNOR1;EUCA;8;21,55;1;172,4
2021-02-22;EUCA4;BREUCAACNPR8;EUCA;38358;7,5046488;1;287863,32
2021-02-22;EURP11;BREURPCTF018;EURP;102294;10,2329163;1;1046765,94
2021-02-22;EVEN3;BREVENACNOR8;EVEN;10829178;11,5520024;1;125098691,09
2021-02-22;EXXO34;BREXXOBDR006;EXXO;50;70,31;1;3515,5
2021-02-22;EZTC3;BREZTCACNOR0;EZTC;10317714;37,7746523;1;389748059,22
2021-02-22;FBOK34;BRFBOKBDR006;FBOK;68889;52,1110304;1;3589876,78
2021-02-22;FESA3;BRFESAACNOR8;FESA;23;37,25;1;856,75
2021-02-22;FESA4;BRFESAACNPR5;FESA;189363;22,7630063;1;4310471,18
2021-02-22;FHER3;BRFHERACNOR5;FHER;328938;4,2102514;1;1384911,68
2021-02-22;FIND11;BRFINDCTF007;FIND;21254;111,5094212;1;2370021,24
2021-02-22;FLRY3;BRFLRYACNOR5;FLRY;14207841;27,6382459;1;392679803,93
2021-02-22;FRAS3;BRFRASACNOR0;FRAS;101214;10,4028297;1;1052912,01
2021-02-22;FRIO3;BRFRIOACNOR2;FRIO;81;87,2512345;1;7067,35
2021-02-22;GEOO34;BRGEOOBDR000;GEOO;192148;61,5793082;1;11832340,92
2021-02-22;GEPA3;BRGEPAACNOR2;GEPA;400;39,02;1;15608
2021-02-22;GFSA3;BRGFSAACNOR3;GFSA;12150422;4,8321473;1;58712630,04
2021-02-22;GGBR3;BRGGBRACNOR1;GGBR;201996;20,9983189;1;4241576,44
2021-02-22;GGBR4;BRGGBRACNPR8;GGBR;63141195;24,3737714;1;1538989058,32
2021-02-22;GGRC11;BRGGRCCTF002;GGRC;22517;142,970389;1;3219264,25
2021-02-22;GMAT3;BRGMATACNOR7;GMAT;14311058;8,3963501;1;120160654,58
2021-02-22;GNDI3;BRGNDIACNOR2;GNDI;7703510;93,6518072;1;721447633,37
2021-02-22;GOAU3;BRGOAUACNOR1;GOAU;94633;10,3203766;1;976648,2
2021-02-22;GOAU4;BRGOAUACNPR8;GOAU;14347091;11,0309697;1;158262326,64
2021-02-22;GOGL34;BRGOGLBDR001;GOGL;20409;74,4645435;1;1519746,87
2021-02-22;GOLD11;BRGOLDCTF015;GOLD;87;10,5964367;1;921,89
2021-02-22;GOLL4;BRGOLLACNPR4;GOLL;6811949;23,9162403;1;162916209,85
2021-02-22;GOVE11;BRGOVECTF004;GOVE;1300;54,4563307;1;70793,23
2021-02-22;GPAR3;BRGPARACNOR4;GPAR;4;110,75;1;443
2021-02-22;GPCP3;BRGPCPACNOR4;GPCP;9040;23,4704657;1;212173,01
2021-02-22;GPIV33;BRGPIVBDR003;GPIV;6091;3,8216565;1;23277,71
2021-02-22;GRND3;BRGRNDACNOR3;GRND;8103040;7,8968146;1;63988205,24
2021-02-22;GSHP3;BRGSHPACNOR7;GSHP;2437;61,7239105;1;150421,17
2021-02-22;GTWR11;BRGTWRCTF003;GTWR;372;108,1573924;1;40234,55
2021-02-22;GUAR3;BRGUARACNOR4;GUAR;6410974;14,6548305;1;93951737,47
2021-02-22;HABT11;BRHABTCTF001;HABT;16;123,00625;1;1968,1
2021-02-22;HAGA4;BRHAGAACNPR4;HAGA;10174;1,9453263;1;19791,75
2021-02-22;HAPV3;BRHAPVACNOR4;HAPV;47120026;17,3440955;1;817254231,8
2021-02-22;HBOR3;BRHBORACNOR3;HBOR;2255569;10,0498539;1;22668138,93
2021-02-22;HBSA3;BRHBSAACNOR0;HBSA;347393;6,7399556;1;2341413,4
2021-02-22;HCTR11;BRHCTRCTF003;HCTR;7019;151,9398404;1;1066465,74
2021-02-22;HETA4;BRHETAACNPR9;HETA;7;10,12;1;70,84
2021-02-22;HFOF11;BRHFOFCTF002;HFOF;267;102,878764;1;27468,63
2021-02-22;HGBS11;BRHGBSCTF000;HGBS;68;216,3913235;1;14714,61
2021-02-22;HGCR11;BRHGCRCTF000;HGCR;308;104,4683766;1;32176,26
2021-02-22;HGLG11;BRHGLGCTF004;HGLG;1227;178,511361;1;219033,44
2021-02-22;HGRE11;BRHGRECTF006;HGRE;956;149,8180857;1;143226,09
2021-02-22;HGRU11;BRHGRUCTF002;HGRU;432;129,6466898;1;56007,37
2021-02-22;HGTX3;BRHGTXACNOR9;HGTX;10756488;17,0714326;1;183628660,83
2021-02-22;HOME34;BRHOMEBDR002;HOME;84;54,3169047;1;4562,62
2021-02-22;HOOT4;BRHOOTACNPR9;HOOT;11;2,65;1;29,15
2021-02-22;HSML11;BRHSMLCTF007;HSML;1803;96,6103383;1;174188,44
2021-02-22;HYPE3;BRHYPEACNOR0;HYPE;10578977;33,501027;1;354406595,15
2021-02-22;I1RP34;BRI1RPBDR007;I1RP;1;403,44;1;403,44
2021-02-22;IGBR3;BRIGBRACNOR7;IGBR;3068;15,0814211;1;46269,8
2021-02-22;IGTA3;BRIGTAACNOR5;IGTA;9002209;34,9086109;1;314254611,69
2021-02-22;INEP3;BRINEPACNOR1;INEP;5992;30,5518324;1;183066,58
2021-02-22;INEP4;BRINEPACNPR8;INEP;3500;25,9477142;1;90817
2021-02-22;INTB3;BRINTBACNOR9;INTB;193361;19,2899606;1;3729926,09
2021-02-22;INTU34;BRINTUBDR003;INTU;500;527,5;1;263750
2021-02-22;IRBR3;BRIRBRACNOR4;IRBR;114719798;6,9183576;1;793672595,96
2021-02-22;IRDM11;BRIRDMCTF004;IRDM;11318;142,3978732;1;1611659,13
2021-02-22;ISUS11;BRISUSCTF003;ISUS;613;39,6201468;1;24287,15
2021-02-22;ITLC34;BRITLCBDR005;ITLC;325;42,6507692;1;13861,5
2021-02-22;ITSA3;BRITSAACNOR0;ITSA;662508;11,7099364;1;7757926,58
2021-02-22;ITSA4;BRITSAACNPR7;ITSA;47644811;10,9876744;1;523505672,52
2021-02-22;ITUB3;BRITUBACNOR4;ITUB;1549758;26,1401432;1;40510896,11
2021-02-22;ITUB4;BRITUBACNPR1;ITUB;101509464;29,3522623;1;2979532414,44
2021-02-22;IVVB11;BRIVVBCTF001;IVVB;904306;223,9274596;1;202498945,34
2021-02-22;JALL3;BRJALLACNOR0;JALL;55873;8,7679857;1;489893,67
2021-02-22;JBDU3;BRJBDUACNOR6;JBDU;3710;2,4000188;1;8904,07
2021-02-22;JBDU4;BRJBDUACNPR3;JBDU;20;1,32;1;26,4
2021-02-22;JBSS3;BRJBSSACNOR8;JBSS;26314943;24,9807767;1;657367717,58
2021-02-22;JFEN3;BRJFENACNOR0;JFEN;2503;4,33;1;10837,99
2021-02-22;JHSF3;BRJHSFACNOR2;JHSF;22222688;7,3711106;1;163805892,98
2021-02-22;JNJB34;BRJNJBBDR002;JNJB;30304;59,7043651;1;1809281,08
2021-02-22;JPSA3;BRJPSAACNOR6;JPSA;283618;24,5721815;1;6969112,98
2021-02-22;JSLG3;BRJSLGACNOR2;JSLG;34239;9,5556146;1;327174,69
2021-02-22;JSRE11;BRJSRECTF007;JSRE;332;98,2644879;1;32623,81
2021-02-22;KEPL3;BRKEPLACNOR1;KEPL;94718;39,2633381;1;3718944,86
2021-02-22;KHCB34;BRKHCBBDR007;KHCB;1;49,46;1;49,46
2021-02-22;KLBN11;BRKLBNCDAM18;KLBN;18897302;27,8687592;1;526644360,48
2021-02-22;KLBN3;BRKLBNACNOR2;KLBN;82083;6,0633148;1;497695,07
2021-02-22;KLBN4;BRKLBNACNPR9;KLBN;1167889;5,5003519;1;6423800,58
2021-02-22;KNCR11;BRKNCRCTF000;KNCR;51536;88,5752281;1;4564812,96
2021-02-22;KNIP11;BRKNIPCTF001;KNIP;1150;113,8270521;1;130901,11
2021-02-22;KNRI11;BRKNRICTF007;KNRI;2970;158,7070774;1;471360,02
2021-02-22;LAME3;BRLAMEACNOR9;LAME;1573696;18,94396;1;29812034,12
2021-02-22;LAME4;BRLAMEACNPR6;LAME;51814747;24,3849887;1;1263502023,39
2021-02-22;LAVV3;BRLAVVACNOR4;LAVV;482315;8,2093454;1;3959490,43
2021-02-22;LCAM3;BRLCAMACNOR3;LCAM;5901868;27,0895707;1;159879070,68
2021-02-22;LEVE3;BRLEVEACNOR2;LEVE;3114631;19,3727094;1;60338841,47
2021-02-22;LIGT3;BRLIGTACNOR2;LIGT;6210780;21,2001278;1;131669329,82
2021-02-22;LINX3;BRLINXACNOR0;LINX;1200266;37,9207262;1;45514958,46
2021-02-22;LJQQ3;BRLJQQACNOR5;LJQQ;3888713;18,0944319;1;70364052,9
2021-02-22;LLIS3;BRLLISACNOR4;LLIS;221799;4,6075602;1;1021952,26
2021-02-22;LOGG3;BRLOGGACNOR7;LOGG;1822900;33,1703337;1;60466201,46
2021-02-22;LOGN3;BRLOGNACNOR3;LOGN;1922745;15,1238605;1;29079327,16
2021-02-22;LOWC34;BRLOWCBDR007;LOWC;2;483;1;966
2021-02-22;LPSB3;BRLPSBACNOR0;LPSB;626036;4,6471824;1;2909303,49
2021-02-22;LREN3;BRLRENACNOR1;LREN;18419009;41,3395934;1;761434344,45
2021-02-22;LUPA3;BRLUPAACNOR8;LUPA;505706;2,3178008;1;1172125,82
2021-02-22;LVBI11;BRLVBICTF002;LVBI;198;117,8399494;1;23332,31
2021-02-22;LWSA3;BRLWSAACNOR8;LWSA;8034742;30,1871866;1;242546256,81
2021-02-22;M1RN34;BRM1RNBDR006;M1RN;50;94,3;1;4715
2021-02-22;MALL11;BRMALLCTF007;MALL;1314;104,236971;1;136967,38
2021-02-22;MATB11;BRMATBCTF001;MATB;668;53,9671706;1;36050,07
2021-02-22;MBLY3;BRMBLYACNOR5;MBLY;525465;24,2021018;1;12717357,47
2021-02-22;MCCI11;BRMCCICTF008;MCCI;247;103,4143319;1;25543,34
2021-02-22;MCDC34;BRMCDCBDR000;MCDC;51;57,93;1;2954,43
2021-02-22;MDIA3;BRMDIAACNOR7;MDIA;4660934;31,3120762;1;145943520,61
2021-02-22;MDNE3;BRMDNEACNOR9;MDNE;113850;10,1095783;1;1150975,5
2021-02-22;MEAL3;BRMEALACNOR9;MEAL;5591337;3,6354666;1;20327119,4
2021-02-22;MELI34;BRMELIBDR006;MELI;645815;84,3062669;1;54446251,81
2021-02-22;MELK3;BRMELKACNOR8;MELK;27174;6,4994572;1;176616,25
2021-02-22;METB34;BRMETBBDR004;METB;15;301,56;1;4523,4
2021-02-22;MGFF11;BRMGFFCTF008;MGFF;757;87,6337648;1;66338,76
2021-02-22;MGLU3;BRMGLUACNOR2;MGLU;94948885;25,1699701;1;2389860605,49
2021-02-22;MILS3;BRMILSACNOR2;MILS;2860169;6,112025;1;17481424,54
2021-02-22;MMXM3;BRMMXMACNOR2;MMXM;13858;18,5970616;1;257718,08
2021-02-22;MOAR3;BRMOARACNOR5;MOAR;3;239,98;1;719,94
2021-02-22;MOSC34;BRMOSCBDR003;MOSC;6400;73,5385937;1;470647
2021-02-22;MOSI3;BRMOSIACNOR6;MOSI;124109;34,5968825;1;4293784,5
2021-02-22;MOVI3;BRMOVIACNOR0;MOVI;5898068;19,4688391;1;114828536,99
2021-02-22;MRFG3;BRMRFGACNOR0;MRFG;29449564;14,0178133;1;412818490,39
2021-02-22;MRVE3;BRMRVEACNOR2;MRVE;33010187;19,4930496;1;643469212,61
2021-02-22;MSBR34;BRMSBRBDR008;MSBR;1915;74,1061879;1;141913,35
